event_ticker,market_ticker,threshold,horizon,target_date,actual_date,days_stale,mid_quote,spread,volume,is_missing,is_stale
CPIYOY-24APR,CPIYOY-24APR-T3.4,3.4,14d,2024-05-01,2024-05-01,0.0,0.615,0.05,915.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.4,3.4,7d,2024-05-08,2024-05-08,0.0,0.325,0.01,1811.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.4,3.4,3d,2024-05-12,2024-05-12,0.0,0.37,0.02,10.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.4,3.4,1d,2024-05-14,2024-05-14,0.0,0.385,0.03,2477.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.4,3.4,final,2024-05-15,2024-05-14,1.0,0.385,0.03,2477.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.3,3.3,21d,2024-04-24,2024-04-24,0.0,0.9,0.2,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.3,3.3,14d,2024-05-01,2024-05-01,0.0,0.945,0.01,300.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.3,3.3,7d,2024-05-08,2024-05-08,0.0,0.895,0.21,34.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.3,3.3,3d,2024-05-12,2024-05-12,0.0,0.9,0.2,600.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.3,3.3,1d,2024-05-14,2024-05-14,0.0,0.9,0.2,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.3,3.3,final,2024-05-15,2024-05-14,1.0,0.9,0.2,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.2,3.2,21d,2024-04-24,2024-04-23,1.0,0.98,0.04,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.2,3.2,14d,2024-05-01,2024-05-01,0.0,0.97,0.04,300.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.2,3.2,7d,2024-05-08,2024-05-08,0.0,0.975,0.05,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.2,3.2,3d,2024-05-12,2024-05-11,1.0,0.97,0.06,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.2,3.2,1d,2024-05-14,2024-05-14,0.0,0.975,0.05,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.2,3.2,final,2024-05-15,2024-05-14,1.0,0.975,0.05,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.1,3.1,21d,2024-04-24,2024-04-23,1.0,0.98,0.04,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.1,3.1,14d,2024-05-01,2024-05-01,0.0,0.975,0.05,300.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.1,3.1,7d,2024-05-08,2024-05-07,1.0,0.98,0.04,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.1,3.1,3d,2024-05-12,2024-05-11,1.0,0.975,0.05,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.1,3.1,1d,2024-05-14,2024-05-14,0.0,0.98,0.04,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.1,3.1,final,2024-05-15,2024-05-14,1.0,0.98,0.04,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.0,3.0,21d,2024-04-24,2024-04-19,5.0,0.995,0.01,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.0,3.0,14d,2024-05-01,2024-05-01,0.0,0.98,0.04,30.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.0,3.0,7d,2024-05-08,2024-05-07,1.0,0.985,0.03,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.0,3.0,3d,2024-05-12,2024-05-11,1.0,0.98,0.04,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.0,3.0,1d,2024-05-14,2024-05-14,0.0,0.985,0.03,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T3.0,3.0,final,2024-05-15,2024-05-14,1.0,0.985,0.03,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.9,2.9,21d,2024-04-24,2024-04-23,1.0,0.99,0.02,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.9,2.9,14d,2024-05-01,2024-05-01,0.0,0.985,0.03,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.9,2.9,7d,2024-05-08,2024-05-07,1.0,0.985,0.03,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.9,2.9,3d,2024-05-12,2024-05-11,1.0,0.98,0.04,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.9,2.9,1d,2024-05-14,2024-05-14,0.0,0.985,0.03,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.9,2.9,final,2024-05-15,2024-05-14,1.0,0.985,0.03,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.8,2.8,21d,2024-04-24,2024-04-23,1.0,0.99,0.02,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.8,2.8,14d,2024-05-01,2024-04-23,8.0,0.99,0.02,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.8,2.8,7d,2024-05-08,2024-05-05,3.0,0.98,0.04,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.8,2.8,3d,2024-05-12,2024-05-11,1.0,0.98,0.04,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.8,2.8,1d,2024-05-14,2024-05-14,0.0,0.985,0.03,0.0,False,False
CPIYOY-24APR,CPIYOY-24APR-T2.8,2.8,final,2024-05-15,2024-05-14,1.0,0.985,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.5,3.5,21d,2024-03-20,2024-03-19,1.0,0.125,0.25,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.5,3.5,14d,2024-03-27,2024-03-27,0.0,0.5,1.0,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.5,3.5,7d,2024-04-03,2024-04-03,0.0,0.025,0.05,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.5,3.5,3d,2024-04-07,2024-04-06,1.0,0.025,0.05,1.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.5,3.5,1d,2024-04-09,2024-04-09,0.0,0.025,0.01,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.5,3.5,final,2024-04-10,2024-04-09,1.0,0.025,0.01,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.4,3.4,21d,2024-03-20,2024-03-19,1.0,0.435,0.81,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.4,3.4,14d,2024-03-27,2024-03-27,0.0,0.5,1.0,2400.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.4,3.4,7d,2024-04-03,2024-04-03,0.0,0.045,0.09,100.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.4,3.4,3d,2024-04-07,2024-04-07,0.0,0.09,0.06,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.4,3.4,1d,2024-04-09,2024-04-09,0.0,0.085,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.4,3.4,final,2024-04-10,2024-04-09,1.0,0.085,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.3,3.3,21d,2024-03-20,2024-03-19,1.0,0.585,0.71,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.3,3.3,14d,2024-03-27,2024-03-27,0.0,0.405,0.75,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.3,3.3,7d,2024-04-03,2024-04-03,0.0,0.375,0.11,140.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.3,3.3,3d,2024-04-07,2024-04-07,0.0,0.65,0.06,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.3,3.3,1d,2024-04-09,2024-04-09,0.0,0.665,0.07,179.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.3,3.3,final,2024-04-10,2024-04-09,1.0,0.665,0.07,179.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.2,3.2,21d,2024-03-20,2024-03-19,1.0,0.825,0.35,845.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.2,3.2,14d,2024-03-27,2024-03-27,0.0,0.925,0.15,56.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.2,3.2,7d,2024-04-03,2024-04-03,0.0,0.875,0.05,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.2,3.2,3d,2024-04-07,2024-04-07,0.0,0.955,0.05,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.2,3.2,1d,2024-04-09,2024-04-09,0.0,0.96,0.04,371.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.2,3.2,final,2024-04-10,2024-04-09,1.0,0.96,0.04,371.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.1,3.1,21d,2024-03-20,2024-03-20,0.0,0.955,0.09,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.1,3.1,14d,2024-03-27,2024-03-27,0.0,0.96,0.08,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.1,3.1,7d,2024-04-03,2024-04-03,0.0,0.965,0.07,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.1,3.1,3d,2024-04-07,2024-04-06,1.0,0.98,0.04,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.1,3.1,1d,2024-04-09,2024-04-09,0.0,0.98,0.04,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.1,3.1,final,2024-04-10,2024-04-09,1.0,0.98,0.04,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.0,3.0,21d,2024-03-20,2024-03-18,2.0,0.99,0.02,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.0,3.0,14d,2024-03-27,2024-03-27,0.0,0.97,0.06,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.0,3.0,7d,2024-04-03,2024-04-03,0.0,0.975,0.05,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.0,3.0,3d,2024-04-07,2024-04-06,1.0,0.98,0.04,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.0,3.0,1d,2024-04-09,2024-04-09,0.0,0.98,0.04,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T3.0,3.0,final,2024-04-10,2024-04-09,1.0,0.98,0.04,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.9,2.9,21d,2024-03-20,2024-03-18,2.0,0.99,0.02,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.9,2.9,14d,2024-03-27,2024-03-26,1.0,0.985,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.9,2.9,7d,2024-04-03,2024-04-03,0.0,0.985,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.9,2.9,3d,2024-04-07,2024-04-03,4.0,0.985,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.9,2.9,1d,2024-04-09,2024-04-03,6.0,0.985,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.9,2.9,final,2024-04-10,2024-04-03,7.0,0.985,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.8,2.8,21d,2024-03-20,2024-03-19,1.0,0.945,0.11,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.8,2.8,14d,2024-03-27,2024-03-27,0.0,0.985,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.8,2.8,7d,2024-04-03,2024-04-03,0.0,0.985,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.8,2.8,3d,2024-04-07,2024-04-03,4.0,0.985,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.8,2.8,1d,2024-04-09,2024-04-03,6.0,0.985,0.03,0.0,False,False
CPIYOY-24MAR,CPIYOY-24MAR-T2.8,2.8,final,2024-04-10,2024-04-03,7.0,0.985,0.03,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.5,2.5,21d,2024-02-20,2024-02-18,2.0,0.985,0.03,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.5,2.5,14d,2024-02-27,2024-02-27,0.0,0.85,0.3,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.5,2.5,7d,2024-03-05,2024-03-02,3.0,0.85,0.3,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.5,2.5,3d,2024-03-09,2024-03-09,0.0,0.925,0.15,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.5,2.5,1d,2024-03-11,2024-03-09,2.0,0.925,0.15,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.5,2.5,final,2024-03-12,2024-03-09,3.0,0.925,0.15,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.6,2.6,21d,2024-02-20,2024-02-18,2.0,0.975,0.05,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.6,2.6,14d,2024-02-27,2024-02-27,0.0,0.6,0.8,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.6,2.6,7d,2024-03-05,2024-03-02,3.0,0.6,0.8,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.6,2.6,3d,2024-03-09,2024-03-09,0.0,0.925,0.15,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.6,2.6,1d,2024-03-11,2024-03-11,0.0,0.5,1.0,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.6,2.6,final,2024-03-12,2024-03-11,1.0,0.5,1.0,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.7,2.7,21d,2024-02-20,2024-02-18,2.0,0.955,0.09,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.7,2.7,14d,2024-02-27,2024-02-27,0.0,0.965,0.07,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.7,2.7,7d,2024-03-05,2024-03-02,3.0,0.965,0.07,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.7,2.7,3d,2024-03-09,2024-03-09,0.0,0.9,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.7,2.7,1d,2024-03-11,2024-03-11,0.0,0.5,1.0,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.7,2.7,final,2024-03-12,2024-03-11,1.0,0.5,1.0,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.8,2.8,21d,2024-02-20,2024-02-20,0.0,0.905,0.19,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.8,2.8,14d,2024-02-27,2024-02-27,0.0,0.965,0.07,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.8,2.8,7d,2024-03-05,2024-03-02,3.0,0.965,0.07,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.8,2.8,3d,2024-03-09,2024-03-09,0.0,0.85,0.3,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.8,2.8,1d,2024-03-11,2024-03-11,0.0,0.5,1.0,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.8,2.8,final,2024-03-12,2024-03-11,1.0,0.5,1.0,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.9,2.9,21d,2024-02-20,2024-02-20,0.0,0.85,0.3,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.9,2.9,14d,2024-02-27,2024-02-27,0.0,0.93,0.14,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.9,2.9,7d,2024-03-05,2024-03-05,0.0,0.95,0.1,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.9,2.9,3d,2024-03-09,2024-03-09,0.0,0.95,0.1,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.9,2.9,1d,2024-03-11,2024-03-11,0.0,0.6,0.8,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T2.9,2.9,final,2024-03-12,2024-03-11,1.0,0.6,0.8,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.0,3.0,21d,2024-02-20,2024-02-19,1.0,0.65,0.64,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.0,3.0,14d,2024-02-27,2024-02-27,0.0,0.885,0.23,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.0,3.0,7d,2024-03-05,2024-03-05,0.0,0.935,0.13,234.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.0,3.0,3d,2024-03-09,2024-03-09,0.0,0.94,0.12,60.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.0,3.0,1d,2024-03-11,2024-03-11,0.0,0.96,0.08,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.0,3.0,final,2024-03-12,2024-03-11,1.0,0.96,0.08,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.7,3.7,21d,2024-02-20,2024-02-15,5.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.7,3.7,14d,2024-02-27,2024-02-27,0.0,0.02,0.04,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.7,3.7,7d,2024-03-05,2024-03-05,0.0,0.02,0.04,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.7,3.7,3d,2024-03-09,2024-03-09,0.0,0.09,0.18,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.7,3.7,1d,2024-03-11,2024-03-09,2.0,0.09,0.18,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.7,3.7,final,2024-03-12,2024-03-09,3.0,0.09,0.18,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.6,3.6,21d,2024-02-20,2024-02-15,5.0,0.125,0.25,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.6,3.6,14d,2024-02-27,2024-02-27,0.0,0.02,0.04,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.6,3.6,7d,2024-03-05,2024-03-05,0.0,0.02,0.04,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.6,3.6,3d,2024-03-09,2024-03-09,0.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.6,3.6,1d,2024-03-11,2024-03-09,2.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.6,3.6,final,2024-03-12,2024-03-09,3.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.5,3.5,21d,2024-02-20,2024-02-15,5.0,0.15,0.3,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.5,3.5,14d,2024-02-27,2024-02-27,0.0,0.02,0.04,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.5,3.5,7d,2024-03-05,2024-03-05,0.0,0.02,0.04,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.5,3.5,3d,2024-03-09,2024-03-09,0.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.5,3.5,1d,2024-03-11,2024-03-09,2.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.5,3.5,final,2024-03-12,2024-03-09,3.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.4,3.4,21d,2024-02-20,2024-02-16,4.0,0.025,0.05,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.4,3.4,14d,2024-02-27,2024-02-27,0.0,0.02,0.04,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.4,3.4,7d,2024-03-05,2024-03-05,0.0,0.02,0.04,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.4,3.4,3d,2024-03-09,2024-03-09,0.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.4,3.4,1d,2024-03-11,2024-03-09,2.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.4,3.4,final,2024-03-12,2024-03-09,3.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.3,3.3,21d,2024-02-20,2024-02-16,4.0,0.055,0.09,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.3,3.3,14d,2024-02-27,2024-02-27,0.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.3,3.3,7d,2024-03-05,2024-03-05,0.0,0.1,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.3,3.3,3d,2024-03-09,2024-03-09,0.0,0.09,0.18,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.3,3.3,1d,2024-03-11,2024-03-10,1.0,0.05,0.1,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.3,3.3,final,2024-03-12,2024-03-10,2.0,0.05,0.1,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.2,3.2,21d,2024-02-20,2024-02-16,4.0,0.15,0.2,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.2,3.2,14d,2024-02-27,2024-02-27,0.0,0.52,0.96,20.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.2,3.2,7d,2024-03-05,2024-03-05,0.0,0.565,0.87,210.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.2,3.2,3d,2024-03-09,2024-03-09,0.0,0.365,0.47,380.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.2,3.2,1d,2024-03-11,2024-03-11,0.0,0.365,0.47,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.2,3.2,final,2024-03-12,2024-03-11,1.0,0.365,0.47,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.1,3.1,21d,2024-02-20,2024-02-20,0.0,0.61,0.66,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.1,3.1,14d,2024-02-27,2024-02-27,0.0,0.685,0.49,105.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.1,3.1,7d,2024-03-05,2024-03-05,0.0,0.74,0.32,27.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.1,3.1,3d,2024-03-09,2024-03-09,0.0,0.755,0.19,1298.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.1,3.1,1d,2024-03-11,2024-03-11,0.0,0.725,0.27,0.0,False,False
CPIYOY-24FEB,CPIYOY-24FEB-T3.1,3.1,final,2024-03-12,2024-03-11,1.0,0.725,0.27,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.8,2.8,21d,2024-01-23,2024-01-19,4.0,0.845,0.09,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.8,2.8,14d,2024-01-30,2024-01-29,1.0,0.86,0.1,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.8,2.8,7d,2024-02-06,2024-02-06,0.0,0.92,0.04,100.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.8,2.8,3d,2024-02-10,2024-02-10,0.0,0.91,0.06,100.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.8,2.8,1d,2024-02-12,2024-02-11,1.0,0.91,0.06,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.8,2.8,final,2024-02-13,2024-02-11,2.0,0.91,0.06,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.9,2.9,21d,2024-01-23,2024-01-23,0.0,0.3,0.28,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.9,2.9,14d,2024-01-30,2024-01-29,1.0,0.37,0.14,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.9,2.9,7d,2024-02-06,2024-02-06,0.0,0.43,0.06,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.9,2.9,3d,2024-02-10,2024-02-10,0.0,0.465,0.01,911.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.9,2.9,1d,2024-02-12,2024-02-12,0.0,0.465,0.01,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T2.9,2.9,final,2024-02-13,2024-02-12,1.0,0.465,0.01,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.0,3.0,21d,2024-01-23,2024-01-23,0.0,0.09,0.18,5.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.0,3.0,14d,2024-01-30,2024-01-30,0.0,0.115,0.13,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.0,3.0,7d,2024-02-06,2024-02-06,0.0,0.135,0.07,3910.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.0,3.0,3d,2024-02-10,2024-02-10,0.0,0.105,0.07,75.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.0,3.0,1d,2024-02-12,2024-02-12,0.0,0.12,0.04,119.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.0,3.0,final,2024-02-13,2024-02-12,1.0,0.12,0.04,119.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.7,3.7,21d,2024-01-23,2024-01-20,3.0,0.05,0.1,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.7,3.7,14d,2024-01-30,2024-01-20,10.0,0.05,0.1,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.7,3.7,7d,2024-02-06,2024-01-20,17.0,0.05,0.1,0.0,False,True
CPIYOY-24JAN,CPIYOY-24JAN-T3.7,3.7,3d,2024-02-10,2024-01-20,21.0,0.05,0.1,0.0,False,True
CPIYOY-24JAN,CPIYOY-24JAN-T3.7,3.7,1d,2024-02-12,2024-01-20,23.0,0.05,0.1,0.0,False,True
CPIYOY-24JAN,CPIYOY-24JAN-T3.7,3.7,final,2024-02-13,2024-01-20,24.0,0.05,0.1,0.0,False,True
CPIYOY-24JAN,CPIYOY-24JAN-T3.6,3.6,21d,2024-01-23,2024-01-23,0.0,0.5,1.0,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.6,3.6,14d,2024-01-30,2024-01-30,0.0,0.225,0.45,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.6,3.6,7d,2024-02-06,2024-02-02,4.0,0.075,0.15,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.6,3.6,3d,2024-02-10,2024-02-10,0.0,0.015,0.03,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.6,3.6,1d,2024-02-12,2024-02-10,2.0,0.015,0.03,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.6,3.6,final,2024-02-13,2024-02-10,3.0,0.015,0.03,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.5,3.5,21d,2024-01-23,2024-01-23,0.0,0.5,1.0,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.5,3.5,14d,2024-01-30,2024-01-30,0.0,0.275,0.55,0.0,False,False
CPIYOY-24JAN,CPIYOY-24JAN-T3.5,3.5,7d,2024-02-06,2024-02-02,4.0,0.075,0.15,0.0,False,False
